timestamp,x,y,z
1741333410.296922,-0.4025677570165075,-61.72515057366709,-0.4777599438355905
1741333410.3269198,-0.40283300855114507,-61.724146392855786,-0.48310524346257183
1741333410.3668969,-0.4031337687262595,-61.724123457184525,-0.4826548245914958
1741333410.3969114,-0.4031786873155205,-61.72483156590348,-0.4823390658006996
1741333410.4269178,-0.40338586346381866,-61.72365811672385,-0.4831249742115435
1741333410.4668853,-0.4032703847263911,-61.72447592912665,-0.48316448242508636
1741333410.49688,-0.403034488973114,-61.72422387162631,-0.4831657381488027
1741333410.526902,-0.4027721900845028,-61.72495273879088,-0.4833927801994191
1741333410.5668895,-0.40236107956716555,-61.726830009959585,-0.48359056489356167
1741333410.5968983,-0.4012196991907399,-61.726060817294,-0.4837693721094382
1741333410.626921,-0.4003456495864821,-61.72744525097829,-0.4846057712528981
1741333410.6669397,-0.39878699501332593,-61.72821914686943,-0.4848307871668583
1741333410.6968942,-0.3973789014318101,-61.72970909899575,-0.4849802538647452
1741333410.7268965,-0.3966664951797708,-61.72969515158284,-0.4844140070678845
1741333410.7669196,-0.39510902582297636,-61.73105204446528,-0.4843966540581554
1741333410.7968946,-0.3942233404672789,-61.73108916228087,-0.48438905513999014
1741333410.8291137,-0.39304300582958346,-61.73190241637575,-0.4840527389275605
1741333410.8669615,-0.39152065425465366,-61.733548429194045,-0.4839730432627351
1741333410.8968968,-0.39172840699630435,-61.73227858968833,-0.48386638351628
1741333410.926965,-0.39119061035384484,-61.73257129607433,-0.4828993097104186
1741333410.9669213,-0.391775119808682,-61.7318362252039,-0.48267174386557893
1741333410.9969065,-0.3922192306652157,-61.731555161474745,-0.48247793245507875
1741333411.0268893,-0.39262819381287106,-61.731609553241896,-0.4828195801863313
1741333411.0669134,-0.39426845904115804,-61.72927911261775,-0.48242618426387923
1741333411.096902,-0.395247878492301,-61.7285482456472,-0.48216295290599226
1741333411.126897,-0.3961979722949601,-61.72818678402309,-0.4829159391188732
1741333411.1669474,-0.397401709154619,-61.72823619465294,-0.4826808844872574
1741333411.1969066,-0.3982489165146943,-61.728638797004656,-0.4825530836517038
1741333411.2268867,-0.397785830954728,-61.72470668620209,-0.4851294938511661
1741333411.2669272,-0.3982339966721177,-61.724061806559554,-0.4849420336205792
1741333411.2969127,-0.39820443468645456,-61.722844050225405,-0.4847469528053538
1741333411.326882,-0.39822919825675274,-61.72224492811445,-0.48573616605234454
1741333411.3669245,-0.3979901729842415,-61.721573516477314,-0.4857145104750403
1741333411.3968823,-0.39774696064677634,-61.721421882963774,-0.4857914872429219
1741333411.426896,-0.3974661515441223,-61.721638095673995,-0.48660995401736784
1741333411.4669147,-0.39625597882388075,-61.721143517484144,-0.4867877003126099
1741333411.4969044,-0.3953956867080964,-61.72146393587474,-0.48698024771679066
1741333411.5268912,-0.3944360967572605,-61.72214764562449,-0.48683288693824783
1741333411.5669093,-0.3932621034841251,-61.721477604912046,-0.48694022677853305
1741333411.596947,-0.3921867389593078,-61.72212664977919,-0.48708846794038346
1741333411.6269143,-0.3917267983121702,-61.721782263500124,-0.4867463676327818
1741333411.6668983,-0.3905740531009333,-61.72292817789824,-0.4870289524915381
1741333411.6969376,-0.39040177684884303,-61.72288159895058,-0.48737005511143705
1741333411.726946,-0.3896979706676864,-61.72421153535667,-0.4866060795675253
1741333411.7669713,-0.389771112633209,-61.725820250302554,-0.4870946232814082
1741333411.796963,-0.38909205879969827,-61.72856901074837,-0.4876318266324199
1741333411.8268929,-0.38791187536537897,-61.73264827478302,-0.4840857854338683
1741333411.866949,-0.3875766493506398,-61.73623815572194,-0.48493430175427726
1741333411.8969247,-0.3862112251776505,-61.742275692329166,-0.48592794526395433
1741333411.926919,-0.38627305149535157,-61.74667961745886,-0.4783275114910803
1741333411.9669383,-0.3845781754178212,-61.75765295978355,-0.47964023197337696
1741333411.9968956,-0.3857406864115368,-61.76084409328718,-0.4800636730414648
1741333412.0269434,-0.38449362866834597,-61.76897292620145,-0.4782130489783929
1741333412.0668821,-0.38206551232186875,-61.78284561756731,-0.47919081431191207
1741333412.096906,-0.3842968046702668,-61.7857393826318,-0.4788090994306823
1741333412.1268885,-0.38242711380395933,-61.7959636286689,-0.47759126831578713
1741333412.1669142,-0.3828700780720096,-61.80654947193301,-0.4777109676987473
1741333412.1969523,-0.38044415534759213,-61.81851823381167,-0.47780400726446437
1741333412.2269125,-0.37750882455717455,-61.83281137938438,-0.47708746062056856
1741333412.2669375,-0.37793559013879907,-61.84093384017284,-0.47600392048831724
1741333412.2969155,-0.3737739569543761,-61.85491705027606,-0.4755866901873797
1741333412.3268974,-0.37530996274686895,-61.86184069408975,-0.47566617984144915
1741333412.3669462,-0.36878690728961244,-61.88161587752146,-0.4746742047990128
1741333412.3969414,-0.3631542258258899,-61.89946626512744,-0.4743703549367404
1741333412.426917,-0.3624712187793691,-61.90556498977599,-0.47552459420701765
1741333412.466891,-0.35294931479033514,-61.92911107551853,-0.47418736757104013
1741333412.496923,-0.3540891139279795,-61.93682824568818,-0.4723786895441949
1741333412.526936,-0.3462667691847933,-61.95502220480886,-0.475262846347808
1741333412.5669398,-0.3476263355883643,-61.9675609557026,-0.47150064309654766
1741333412.5968826,-0.3397333870153042,-61.98580144411191,-0.4684930290543413
1741333412.6269174,-0.331030492882105,-62.006499916147035,-0.47521792273010566
1741333412.6669495,-0.33044797451025953,-62.01906084540285,-0.4707519925900668
1741333412.6969645,-0.32095743217274975,-62.03924296233168,-0.4676383483648866
1741333412.7268965,-0.3229200877221463,-62.04606434948147,-0.4786928973210562
1741333412.7669396,-0.308726275731416,-62.07085239095505,-0.4741245691133282
1741333412.796897,-0.312410546816041,-62.0789082904762,-0.4710451393328978
1741333412.8269634,-0.30237194565907227,-62.09757294951124,-0.4807773650564185
1741333412.8669577,-0.28756381448576895,-62.125352806937784,-0.47506110187711975
1741333412.8969223,-0.2903974021466795,-62.13041793332137,-0.47106817874969475
1741333412.9269147,-0.27930109001349246,-62.149158748812624,-0.48460551633961957
1741333412.9669137,-0.2806408637133258,-62.16379018843855,-0.47849334430855794
1741333412.9968915,-0.2706261098928975,-62.18266450148517,-0.4736393857964136
1741333413.0269089,-0.26020520438319833,-62.20288704487025,-0.4908778191111897
1741333413.0669012,-0.2612451166804037,-62.21542676689806,-0.4845174081654203
1741333413.0969017,-0.25124085129557133,-62.23371655059802,-0.4794689367012698
1741333413.1269171,-0.2557419056753619,-62.240938647596515,-0.5051675890183309
1741333413.1669328,-0.24358250071157186,-62.26236484071415,-0.4984504722911049
1741333413.1969619,-0.23422365575926912,-62.27895159176086,-0.49314109085653635
1741333413.2268553,-0.24150234038166538,-62.28262764553841,-0.5040655992643203
1741333413.2669604,-0.23134471707222634,-62.30059188145915,-0.4971374369862404
1741333413.2968934,-0.23606804322088623,-62.30610995528262,-0.4943341344273211
1741333413.326891,-0.22998477571934536,-62.31708588896839,-0.5023818892867047
1741333413.3669116,-0.22874129538905572,-62.327902361101145,-0.4977062676885387
1741333413.3968887,-0.22373701649583322,-62.337022062405765,-0.4938739744184282
1741333413.4269319,-0.21905153672940356,-62.345201180988816,-0.4998926709339522
1741333413.4669135,-0.22007243938343138,-62.35520122648446,-0.4959781037711001
1741333413.4968963,-0.21778419834415386,-62.361680417526635,-0.49272595052323864
1741333413.5320213,-0.2167263012986819,-62.36933992744638,-0.4887291477694532
1741333413.5669186,-0.21621725789141782,-62.374366451954394,-0.4857001914551985
1741333413.5969634,-0.21663606699484703,-62.37661831023795,-0.48322964129811297
1741333413.6269007,-0.21411989196075643,-62.38396492355513,-0.5169132420231526
1741333413.666938,-0.2165877131887985,-62.38617032186896,-0.514739779298349
1741333413.6968997,-0.21479278791470788,-62.3914338313933,-0.5128497155091843
1741333413.7269042,-0.21745578126617007,-62.39212319987043,-0.523047484681621
1741333413.7668958,-0.21795739598371533,-62.39645980899232,-0.5217139517035992
1741333413.7969382,-0.22117928220300972,-62.39637062911643,-0.5213552384447303
1741333413.8269083,-0.22556789250551287,-62.39368778963477,-0.5283919557807478
1741333413.8669517,-0.2252626058864897,-62.398734364773176,-0.5279182688630228
1741333413.8969288,-0.22927379764053754,-62.39624153927079,-0.5283968509644101
1741333413.9268942,-0.23454226483370674,-62.390995713355935,-0.5291291583882224
1741333413.9669497,-0.23275692805219375,-62.39640072162003,-0.5294047095752614
1741333413.9969687,-0.2367483608027793,-62.3920948923268,-0.5304832514462133
1741333414.0269089,-0.23582566961896667,-62.393413773764955,-0.5358181306687171
1741333414.0669599,-0.2397029968298235,-62.38771206595603,-0.5373626232112688
1741333414.096959,-0.23886427924719542,-62.38847007668514,-0.5378237935063369
1741333414.126914,-0.2407831884535555,-62.38529475263933,-0.5338713822135049
1741333414.1669228,-0.24080680060149723,-62.3841096797803,-0.5357445401932682
1741333414.1969624,-0.24223387797332452,-62.38130836583164,-0.5375763640770548
1741333414.2269728,-0.24438902059624615,-62.37660773610094,-0.5283302415699672
1741333414.2669284,-0.2427187541228272,-62.37904182990196,-0.5309796431244679
1741333414.2969272,-0.24374998190439093,-62.37671673794539,-0.5332353783271749
1741333414.3269691,-0.24525349014574585,-62.3730887839543,-0.52198970429303
1741333414.3668892,-0.24352267156982735,-62.37682142751657,-0.5255132786072679
1741333414.396951,-0.24413816735318974,-62.375434952434304,-0.5282860957993414
1741333414.4269075,-0.24230435101469056,-62.37841404085067,-0.5065851174923852
1741333414.4668877,-0.24204408432437496,-62.3786388661987,-0.5110047255560024
1741333414.496906,-0.24197387002411597,-62.37838249854753,-0.5144073820328147
1741333414.5269377,-0.24022155378872354,-62.382618628749825,-0.49361781003183525
1741333414.566966,-0.23945479039111853,-62.384659127214846,-0.49788228411419855
1741333414.5969565,-0.23901429821725387,-62.38740106231609,-0.5007685516909902
1741333414.6269095,-0.23838455182290463,-62.39013418559368,-0.48748897966917676
1741333414.6669612,-0.23864491393930334,-62.39235676457105,-0.49104946652319875
1741333414.696906,-0.23815994978846503,-62.395338139403336,-0.4937947103606984
1741333414.7335958,-0.24004525424793854,-62.39489086892155,-0.47799293460072356
1741333414.766903,-0.24040669505006954,-62.3963592123914,-0.4801135342985177
1741333414.7968836,-0.24048915171836283,-62.398460854401876,-0.48201559652158144
1741333414.826903,-0.24356912850204862,-62.395617820050205,-0.4691772049630614
1741333414.866956,-0.24473428817896625,-62.39700889592734,-0.4707848965755357
1741333414.8969219,-0.24680369649517134,-62.393099977934384,-0.47052303340547985
1741333414.9269297,-0.24802192326310638,-62.39245656593927,-0.4689218961653929
1741333414.966903,-0.25008533389490334,-62.38921176113132,-0.468398226013297
1741333414.996958,-0.2512665675159404,-62.38762676351466,-0.46788453781030404
1741333415.0269291,-0.2522960787228873,-62.3870537728316,-0.4785110765300991
1741333415.066904,-0.25442136265860427,-62.38112106911458,-0.4768820004135023
1741333415.096924,-0.2551822465827366,-62.37939986810826,-0.4757993954447624
1741333415.126909,-0.25686191678778003,-62.376163094054185,-0.4790819728518126
1741333415.1668901,-0.2575845148450537,-62.374735988910636,-0.47758855283862156
1741333415.198534,-0.2590432972431358,-62.372071992425724,-0.476622988656977
1741333415.2269027,-0.25956360201809886,-62.371427147221944,-0.4852833354411659
1741333415.2669523,-0.25998282840081105,-62.37271532944355,-0.4844656297970616
1741333415.2969222,-0.261519702905696,-62.36948694065919,-0.4834940783330091
1741333415.3268924,-0.2620786896705982,-62.37014896370892,-0.48552885247014504
1741333415.3669508,-0.26259184362982724,-62.371357860511296,-0.48515029860230163
1741333415.3969705,-0.2626792722167209,-62.37430838574793,-0.48519350557297386
1741333415.4268982,-0.2625544805773189,-62.379040264961326,-0.4834193073773305
1741333415.4669733,-0.2630211816666993,-62.37825124281289,-0.48311097815365106
1741333415.4969041,-0.26276465617004735,-62.381958737125295,-0.48299515742438387
1741333415.5269086,-0.26324179216648463,-62.381522543154055,-0.4832033547417382
1741333415.5669057,-0.2628937600778872,-62.38535805854348,-0.48254594880187696
1741333415.5969517,-0.262592532658798,-62.38972807342618,-0.48200108974083
1741333415.6269157,-0.2629696329972787,-62.3850006884287,-0.4859290591353232
1741333415.6668704,-0.2627497873547365,-62.38815119374971,-0.48496448392274805
1741333415.6969078,-0.2622751144689958,-62.38570599298347,-0.4840092358338682
1741333415.7269082,-0.2618707968136958,-62.3871442595074,-0.4897693056950744
1741333415.7669647,-0.2614149204891292,-62.39085334776908,-0.48853559823107945
1741333415.7968931,-0.2603994522333319,-62.38617029012781,-0.4875812635412284
1741333415.826904,-0.2598313159515007,-62.38731486627497,-0.4916612085853657
1741333415.8669457,-0.2584015148601118,-62.38554618996714,-0.49040750409691947
1741333415.8969128,-0.2576003377725525,-62.38641823931062,-0.48944023984205565
1741333415.931407,-0.2565372984974254,-62.384389133129936,-0.49357925318754975
1741333415.966956,-0.25549304481120044,-62.384332584940935,-0.492755110843397
1741333415.999299,-0.25445610720763945,-62.38370867067713,-0.4922223301047628
1741333416.0269778,-0.2535477775252938,-62.38380764219731,-0.49658681214872935
1741333416.066882,-0.2523949468679846,-62.38498137167439,-0.4959985360692967
1741333416.096917,-0.2509866487469796,-62.38394823793681,-0.4957942893215139
1741333416.1269884,-0.24993540937486156,-62.384542361958346,-0.4973986095817839
1741333416.1669188,-0.2478124804726225,-62.385321106733336,-0.49721014771258476
1741333416.1969593,-0.2462575893568462,-62.386500088947884,-0.4971460501117654
1741333416.226923,-0.2448236216540362,-62.38825142324654,-0.497818989959735
1741333416.2669203,-0.24177035016149406,-62.3907467225938,-0.498030283954747
1741333416.2969055,-0.23988306991552544,-62.3936425522477,-0.4983181383904161
1741333416.3277485,-0.23710566559976434,-62.39643497087528,-0.4983349391472653
1741333416.3669195,-0.23391732740873972,-62.401716641522306,-0.49880602745259667
1741333416.3969107,-0.23156539417162164,-62.4069173385113,-0.49938845217942784
1741333416.4269557,-0.22899523774113748,-62.41184695257154,-0.49872370725264487
1741333416.4669514,-0.225836040707823,-62.42123955949435,-0.4996486306777737
1741333416.496991,-0.22349605910708578,-62.427495964555725,-0.49977088325945934
1741333416.52693,-0.2211767960396904,-62.43625822747693,-0.49829930676227385
1741333416.5668921,-0.2183673041780678,-62.44542761069472,-0.49862811793403855
1741333416.5969114,-0.21585440432883266,-62.45501127265627,-0.49886516227507366
1741333416.626975,-0.21351241196706683,-62.46597973473529,-0.496074761992705
1741333416.6669245,-0.2110614191032455,-62.474529583082145,-0.49609779759110767
1741333416.6969082,-0.20828917672360625,-62.48557924392609,-0.49611719404636695
1741333416.7269182,-0.20560327291078864,-62.49818554396252,-0.496022739044636
1741333416.7669442,-0.20447261104518843,-62.50510283220826,-0.49515648710162646
1741333416.7968678,-0.20153713969799783,-62.51765072337824,-0.4946851380611206
1741333416.8269033,-0.20177386142409234,-62.52051508944973,-0.4956971226418941
1741333416.8669581,-0.19758215498807682,-62.53681673765194,-0.4946049398202989
1741333416.8969307,-0.19733886392345018,-62.542776744363586,-0.4938354610260331
1741333416.9268975,-0.19431905928824314,-62.55575578884675,-0.4957613960161165
1741333416.9668872,-0.19029589692962068,-62.575602078179855,-0.4946432642992089
1741333416.9969146,-0.1894404099938524,-62.57686662692242,-0.4927956151429299
1741333417.0269055,-0.18565621003563693,-62.590437850890204,-0.4956489950597695
1741333417.0669308,-0.1837737443449399,-62.59901533417099,-0.4936096244166399
1741333417.0969062,-0.1794044050205039,-62.61195647219516,-0.4920920303037903
1741333417.1269531,-0.17939901958410118,-62.617374397116315,-0.4954818154347108
1741333417.1668966,-0.17351689219307223,-62.63401517170177,-0.49291128954711916
1741333417.1969373,-0.16892210157996868,-62.648220208692315,-0.49113881373464413
1741333417.226971,-0.1687630514740768,-62.65339712099935,-0.49701186108673717
1741333417.2669315,-0.16240538543704827,-62.67186572412209,-0.4945496894175976
1741333417.296909,-0.1573399846767876,-62.68736297489629,-0.49281122856251963
1741333417.3269026,-0.15853088038752292,-62.689070349792445,-0.5029373355704301
1741333417.366933,-0.1514248766763746,-62.70745711889854,-0.5000077004924354
1741333417.3969724,-0.14575685556330698,-62.72283556134459,-0.4978563616663662
1741333417.426894,-0.14638180715995616,-62.72606971439692,-0.503230368413261
1741333417.466915,-0.13860996018860433,-62.745430669140156,-0.5006631806508542
1741333417.4969234,-0.1325388392783972,-62.76165398346593,-0.4988632147437153
1741333417.5293517,-0.13385243922263007,-62.76537812972012,-0.5040567567444807
1741333417.5669546,-0.12607916914944442,-62.78349500867063,-0.5018329783177727
1741333417.5969427,-0.1195604038909242,-62.799470786029,-0.5001499295850831
1741333417.6269076,-0.11277925760916889,-62.81673876005913,-0.5043448366122338
1741333417.6668878,-0.11459371892763877,-62.8199502099147,-0.5017226909926246
1741333417.6969256,-0.10787337918884655,-62.83491323673578,-0.49979751781200243
1741333417.7269726,-0.10096480587303111,-62.85116066854507,-0.5044588663365277
1741333417.7669156,-0.10444156280513332,-62.85716884989879,-0.5022303115227835
1741333417.79694,-0.09819633243034105,-62.87147441304678,-0.5003034797750949
1741333417.8269022,-0.09167409272752192,-62.886808755439446,-0.5047619475300242
1741333417.8669102,-0.08243810753056773,-62.90893437241414,-0.5023208336068749
1741333417.896911,-0.080940888900309,-62.89416975264722,-0.5033981463250498
1741333417.926919,-0.07113086665893636,-62.903213807437815,-0.5054426612744429
1741333417.9668944,-0.05793938808114522,-62.916694918736994,-0.5046022933982575
1741333417.9969585,-0.06586650346483719,-62.926697693357625,-0.5018832998141076
1741333418.0269961,-0.060724032754130366,-62.94026738180345,-0.5051902165087174
1741333418.0669444,-0.053567037802212385,-62.95946977344054,-0.5028208612304208
1741333418.0969532,-0.052368250719567536,-62.96757932014189,-0.5026042184033725
1741333418.1268952,-0.04663654838339877,-62.981684027580265,-0.5065364193314035
1741333418.166912,-0.03857022640247751,-63.001771826946715,-0.5051938587346503
1741333418.1969247,-0.03949100146970922,-63.009182556979084,-0.5035243472029245
1741333418.226913,-0.03392443988504928,-63.02359197756869,-0.5102953021524045
1741333418.2669432,-0.02599788859037538,-63.04398905217504,-0.5086458871106885
1741333418.296936,-0.01972187221330741,-63.06011269857486,-0.5075678192427401
1741333418.3269806,-0.021365569026795383,-63.06321334614793,-0.5123261709900606
1741333418.3668902,-0.013321039400886919,-63.08217210655447,-0.510213966026439
1741333418.3969371,-0.01263013136620986,-63.09046219480706,-0.5096779617656884
1741333418.426897,-0.006649048457810015,-63.103892610032354,-0.5142331851658123
1741333418.4669352,0.0015089739605052487,-63.12280006983091,-0.5126382174144942
1741333418.496898,0.007741600413327806,-63.13760762180424,-0.5114906896314471
1741333418.5269287,0.007797912808685901,-63.14514300578701,-0.5152758292450992
1741333418.5669663,0.015598943324189896,-63.16367624358342,-0.5130805873524306
1741333418.596923,0.021573781763972347,-63.17818985264137,-0.5114824639528475
1741333418.6269238,0.021692360615208586,-63.187952518238106,-0.5157492035215695
1741333418.6669338,0.02878328456869602,-63.20697768458592,-0.513540620319446
1741333418.6969244,0.03416803514218048,-63.22168611317966,-0.5118862784125058
1741333418.7313268,0.036960569095330804,-63.23488693414001,-0.529029929675702
1741333418.7669601,0.04318247300273125,-63.25189803919915,-0.5272322896087509
1741333418.7969375,0.04843214630801303,-63.26662132818518,-0.5257689635207785
1741333418.829034,0.04994337739925742,-63.27891597572929,-0.5286964400914098
1741333418.8669071,0.056017777486190745,-63.2971788429807,-0.5267910704980578
1741333418.8969133,0.060855106539906986,-63.31199386851748,-0.5252951613672633
1741333418.926921,0.06564066126332858,-63.32704510981273,-0.5285840142145115
1741333418.9668922,0.06758492893777913,-63.34268134922883,-0.5263018361919166
1741333418.9969492,0.07186721345055506,-63.357201620107276,-0.5245657636587886
1741333419.0268953,0.07610266749707587,-63.37179112685729,-0.5293943747287362
1741333419.0668998,0.07895560368429687,-63.388518055198944,-0.5275598887777796
1741333419.096929,0.0831215527398223,-63.40290768136032,-0.5261375452848589
1741333419.1268997,0.08722098445750057,-63.41729235833311,-0.5338891048889192
1741333419.1669247,0.09340616801901655,-63.43548915536819,-0.5326148612423323
1741333419.1969018,0.09800754860147597,-63.44961104180215,-0.5316931047398492
1741333419.226953,0.10256023497882832,-63.46377078745308,-0.535977372736845
1741333419.2669413,0.10790913667100084,-63.481590824379836,-0.5346407718005013
1741333419.2969096,0.11237167885953576,-63.495403695859096,-0.5336123635216429
1741333419.326954,0.11664625086874297,-63.50913770670154,-0.5468139112883692
1741333419.3669407,0.12238029874837393,-63.527482417202485,-0.5454497888487637
1741333419.3969011,0.12655459526538604,-63.54301086820001,-0.5449521781915384
1741333419.4269242,0.13058868144801117,-63.55728303141579,-0.5469636114621536
1741333419.466943,0.13599537334897285,-63.57623393140984,-0.5459319040651706
1741333419.4969306,0.13785015903350767,-63.58960780259416,-0.54487597003594
1741333419.5269725,0.14126256638184612,-63.603689305616456,-0.5479685077440499
1741333419.5669367,0.14569809545137852,-63.62236229239435,-0.5467761189660587
1741333419.5969348,0.14895023736620222,-63.636317061497245,-0.5459258620026072
1741333419.6269007,0.15468714937216488,-63.65373253958189,-0.5522802274837071
1741333419.666901,0.15934129668716623,-63.67333088848077,-0.5520918920334129
1741333419.6969118,0.16283136036280238,-63.68799225215978,-0.5520321511360918
1741333419.7269223,0.16746720329219858,-63.70456032165619,-0.5532801849541265
1741333419.7668939,0.17202234002542374,-63.72461183552371,-0.5528263397906636
1741333419.7969048,0.17546351190022774,-63.73963280643793,-0.5525034932129428
1741333419.8269255,0.18097983501943865,-63.75557791473242,-0.5662499127477517
1741333419.866918,0.18620482309294173,-63.7755160863309,-0.5658962107438498
1741333419.8969326,0.19010754560983273,-63.79048747834054,-0.5656535704166564
1741333419.926944,0.19547919271019445,-63.805837325008746,-0.5633557154532801
1741333419.9668944,0.2011893404391277,-63.82557517746968,-0.5630445654400686
1741333419.9969294,0.2055282041340927,-63.840447325405655,-0.5628059033533516
1741333420.0269203,0.21008837956027224,-63.85634123194145,-0.5632846935894747
1741333420.0669053,0.21579048497007675,-63.87694695862882,-0.5629894717460558
1741333420.096943,0.220050703791241,-63.89265129264844,-0.5628034874044601
1741333420.1269593,0.22414799234984134,-63.90851805832493,-0.5693202926139982
1741333420.1669054,0.22950508629337799,-63.92879094603695,-0.5687092479049044
1741333420.1968956,0.23359326156808974,-63.94484309485515,-0.5683076848722672
1741333420.2268972,0.2376517561954822,-63.961138571938434,-0.56858650658317
1741333420.2669098,0.240653353448125,-63.981156093586094,-0.5672700544474214
1741333420.296931,0.24426416335284562,-63.99767032493795,-0.5662815461362263
1741333420.326898,0.24780917974635638,-64.0144547717711,-0.5688924347826595
1741333420.36694,0.25257373806465255,-64.03747998647373,-0.5675705937661222
1741333420.396945,0.2572795662108548,-64.0498265981492,-0.5674963405451529
1741333420.4268968,0.26183848220195816,-64.06627845686184,-0.5715696727930092
1741333420.4669623,0.2681407178802959,-64.0889017103397,-0.5707580372891496
1741333420.4969342,0.2716951269031647,-64.10385171986434,-0.5701772913541434
1741333420.526894,0.27660733746861543,-64.12099759923318,-0.5735105896780671
1741333420.5669422,0.2833037722982508,-64.14462913928556,-0.5727895574251097
1741333420.5969222,0.2839351703376593,-64.15656067163415,-0.5713672162377225
1741333420.6269047,0.28858718517644083,-64.17378496462749,-0.574367684015413
1741333420.666889,0.294765306876834,-64.19753208706479,-0.5729796885303814
1741333420.6969278,0.2947364132487235,-64.20930607331333,-0.5711555913376831
1741333420.7268949,0.2990230444490057,-64.22651993735782,-0.5753850863038741
1741333420.7669542,0.30502573884868006,-64.25021496009192,-0.5732936413874237
1741333420.7968986,0.3095301635433036,-64.26285061587559,-0.572416681717831
1741333420.8269072,0.3151041161694213,-64.27959665827372,-0.5796494790131957
1741333420.8669002,0.32269439947393436,-64.30261369481867,-0.5779469480116713
1741333420.8969133,0.3227700885614621,-64.31558731043683,-0.5763512413543701
1741333420.9268992,0.3275301190051626,-64.33291432307749,-0.5804945046198767
1741333420.9669685,0.3339518834742981,-64.35673816417204,-0.5782505629916606
1741333420.9969802,0.33638272184256485,-64.36974039698572,-0.577041448657677
1741333421.0269375,0.3414788191984011,-64.38689141947485,-0.5814482788289504
1741333421.0669482,0.3483698154910494,-64.4104594683479,-0.5793293410235748
1741333421.0969012,0.3535170391564551,-64.4285325491883,-0.5777130866172608
1741333421.1269324,0.35401701113691053,-64.43841230935145,-0.5866523953131947
1741333421.1669703,0.360915576931356,-64.46103348060758,-0.5845148155121727
1741333421.1969602,0.3660933490353008,-64.47833606439927,-0.5828938273128517
1741333421.2269063,0.36583601878660676,-64.49214510400314,-0.5883609258130116
1741333421.266893,0.3718166234925909,-64.5157391741679,-0.5866598261029232
1741333421.296906,0.3764251986375901,-64.53374424699811,-0.5853896733411018
1741333421.3268902,0.38107506233954447,-64.55192425706139,-0.5884057860879696
1741333421.3669496,0.38748493395483924,-64.5766489728206,-0.5867623622948945
1741333421.396953,0.392334356485047,-64.59545392115457,-0.5855308752945896
1741333421.4268951,0.3971081010642724,-64.61439473347549,-0.5891904949927426
1741333421.466898,0.40362066063972846,-64.64016009058379,-0.587552615721243
1741333421.4969306,0.40856387564563146,-64.6597709443961,-0.5863340171394046
1741333421.5268948,0.4134564111423834,-64.6794747220791,-0.5901276335883888
1741333421.5668855,0.4201926094704471,-64.70623730451992,-0.5886183410329183
1741333421.5969107,0.4252734667585763,-64.72661027538622,-0.5875338506733022
1741333421.626895,0.423558623144439,-64.73312230070341,-0.5948033374985717
1741333421.6669407,0.42961794048527663,-64.75896453011748,-0.5930878025809665
1741333421.6969037,0.43411107299583707,-64.77862626665762,-0.5918881412925151
1741333421.7269418,0.4303615931912061,-64.78918598044474,-0.5944907124181591
1741333421.766931,0.43600186642647076,-64.81420669557144,-0.5929322652087687
1741333421.7969549,0.4403354307480934,-64.83332815172433,-0.5917713189999554
1741333421.8269272,0.4376665701597326,-64.8435498773686,-0.5966872854970289
